,Unnamed: 0,video,audio,label,center,Prediction
28057,28057,speaker282_0014,speaker282_0014,1,42,1
28058,28058,speaker305_0000,speaker305_0000,0,111,0
28059,28059,speaker102_0000,speaker102_0000,1,16,1
28060,28060,speaker291_0003,speaker291_0002,0,27,0
28061,28061,speaker295_0001,speaker076_0003,0,76,0
28062,28062,speaker055_0003,speaker055_0003,0,3,0
28063,28063,speaker152_0005,speaker152_0005,0,23,0
28064,28064,speaker297_0007,speaker297_0005,0,67,0
28065,28065,speaker185_0003,speaker246_0001,0,84,0
28066,28066,speaker106_0000,speaker106_0003,0,137,0
28067,28067,speaker205_0002,speaker205_0001,0,13,0
28068,28068,speaker224_0002,speaker314_0004,0,3,0
28069,28069,speaker056_0012,speaker056_0012,1,0,1
28070,28070,speaker302_0004,speaker302_0004,1,74,1
28071,28071,speaker210_0002,speaker210_0002,0,45,0
28072,28072,speaker077_0002,speaker077_0005,0,45,0
28073,28073,speaker057_0016,speaker057_0016,1,13,1
28074,28074,speaker297_0003,speaker297_0003,1,14,1
28075,28075,speaker062_0004,speaker062_0004,1,22,1
28076,28076,speaker145_0003,speaker145_0003,0,192,0
28077,28077,speaker092_0002,speaker092_0001,0,52,0
28078,28078,speaker092_0000,speaker069_0003,0,68,0
28079,28079,speaker306_0000,speaker306_0000,1,42,1
28080,28080,speaker028_0013,speaker028_0013,1,4,1
28081,28081,speaker094_0007,speaker094_0007,1,14,1
28082,28082,speaker263_0001,speaker174_0003,0,20,0
28083,28083,speaker272_0001,speaker150_0000,0,24,0
28084,28084,speaker102_0001,speaker102_0001,1,55,1
28085,28085,speaker136_0001,speaker136_0000,0,61,0
28086,28086,speaker144_0002,speaker144_0002,0,89,0
28087,28087,speaker028_0007,speaker328_0004,0,105,0
28088,28088,speaker302_0000,speaker302_0000,1,2,1
28089,28089,speaker296_0002,speaker296_0002,1,43,1
28090,28090,speaker094_0018,speaker094_0018,1,5,1
28091,28091,speaker005_0024,speaker005_0024,0,16,0
28092,28092,speaker254_0000,speaker254_0001,0,3,0
28093,28093,speaker321_0000,speaker321_0000,1,58,1
28094,28094,speaker197_0006,speaker197_0006,1,23,1
28095,28095,speaker208_0011,speaker208_0011,0,113,0
28096,28096,speaker006_0021,speaker006_0021,1,81,1
28097,28097,speaker328_0004,speaker328_0004,1,53,1
28098,28098,speaker257_0001,speaker257_0001,1,72,0
28099,28099,speaker144_0002,speaker144_0002,1,93,1
28100,28100,speaker313_0009,speaker313_0009,0,146,0
28101,28101,speaker285_0003,speaker285_0007,0,38,0
28102,28102,speaker062_0002,speaker062_0002,1,78,1
28103,28103,speaker256_0001,speaker242_0000,0,4,0
28104,28104,speaker049_0075,speaker049_0075,1,95,0
28105,28105,speaker235_0002,speaker235_0000,0,53,0
28106,28106,speaker247_0004,speaker247_0004,1,49,1
28107,28107,speaker068_0012,speaker068_0014,0,41,0
28108,28108,speaker263_0001,speaker256_0002,0,29,0
28109,28109,speaker257_0008,speaker110_0000,0,42,0
28110,28110,speaker212_0006,speaker212_0006,1,82,1
28111,28111,speaker316_0003,speaker316_0003,1,185,1
28112,28112,speaker166_0010,speaker166_0010,1,109,1
28113,28113,speaker328_0005,speaker328_0005,1,14,1
28114,28114,speaker144_0001,speaker144_0001,1,65,1
28115,28115,speaker090_0000,speaker303_0002,0,34,0
28116,28116,speaker292_0009,speaker292_0009,0,139,0
28117,28117,speaker006_0009,speaker006_0009,1,57,1
28118,28118,speaker127_0003,speaker127_0003,0,11,0
28119,28119,speaker056_0010,speaker056_0010,1,10,1
28120,28120,speaker306_0001,speaker306_0003,0,83,0
28121,28121,speaker303_0004,speaker303_0004,1,14,1
28122,28122,speaker169_0005,speaker169_0005,1,19,1
28123,28123,speaker296_0005,speaker296_0005,1,5,1
28124,28124,speaker314_0012,speaker314_0012,1,93,1
28125,28125,speaker055_0028,speaker066_0007,0,37,0
28126,28126,speaker254_0001,speaker254_0002,0,136,0
28127,28127,speaker310_0006,speaker310_0004,0,74,0
28128,28128,speaker040_0005,speaker040_0008,0,31,0
28129,28129,speaker147_0000,speaker147_0000,1,16,1
28130,28130,speaker143_0008,speaker264_0002,0,9,0
28131,28131,speaker207_0001,speaker207_0003,0,108,0
28132,28132,speaker061_0030,speaker040_0008,0,35,0
28133,28133,speaker147_0001,speaker147_0000,0,4,0
28134,28134,speaker205_0000,speaker205_0000,0,54,0
28135,28135,speaker210_0000,speaker210_0001,0,79,0
28136,28136,speaker046_0006,speaker046_0006,1,11,1
28137,28137,speaker234_0008,speaker234_0008,0,65,0
28138,28138,speaker040_0011,speaker040_0011,1,24,1
28139,28139,speaker068_0015,speaker268_0002,0,33,0
28140,28140,speaker052_0003,speaker052_0003,1,85,1
28141,28141,speaker299_0006,speaker299_0006,1,2,1
28142,28142,speaker056_0002,speaker056_0002,0,5,0
28143,28143,speaker319_0000,speaker319_0003,0,159,0
28144,28144,speaker287_0002,speaker287_0002,1,93,1
28145,28145,speaker285_0002,speaker285_0003,0,32,0
28146,28146,speaker282_0010,speaker282_0010,1,100,1
28147,28147,speaker094_0019,speaker094_0019,1,39,1
28148,28148,speaker204_0000,speaker204_0000,1,23,1
28149,28149,speaker305_0002,speaker274_0007,0,58,0
28150,28150,speaker208_0026,speaker263_0000,0,20,0
28151,28151,speaker143_0000,speaker143_0006,0,17,0
28152,28152,speaker143_0013,speaker143_0013,1,44,1
28153,28153,speaker208_0026,speaker257_0005,0,26,0
28154,28154,speaker055_0000,speaker207_0000,0,81,0
28155,28155,speaker328_0001,speaker328_0001,1,23,1
28156,28156,speaker126_0001,speaker126_0001,1,71,1
28157,28157,speaker258_0008,speaker258_0008,0,75,0
28158,28158,speaker185_0001,speaker185_0001,1,8,1
28159,28159,speaker309_0002,speaker309_0002,1,164,1
28160,28160,speaker291_0002,speaker291_0001,0,29,0
28161,28161,speaker305_0002,speaker305_0002,0,40,0
28162,28162,speaker232_0000,speaker232_0000,1,95,1
28163,28163,speaker149_0000,speaker298_0003,0,6,0
28164,28164,speaker297_0005,speaker297_0005,1,45,1
28165,28165,speaker273_0008,speaker273_0008,1,109,1
28166,28166,speaker300_0001,speaker300_0000,0,29,0
28167,28167,speaker291_0003,speaker064_0001,0,19,0
28168,28168,speaker204_0001,speaker204_0001,0,23,0
28169,28169,speaker302_0002,speaker302_0002,1,6,1
28170,28170,speaker197_0000,speaker197_0000,1,55,1
28171,28171,speaker218_0009,speaker218_0009,1,78,1
28172,28172,speaker145_0000,speaker145_0000,1,52,1
28173,28173,speaker061_0012,speaker061_0012,1,17,1
28174,28174,speaker028_0009,speaker028_0009,1,51,1
28175,28175,speaker242_0000,speaker139_0006,0,32,1
28176,28176,speaker210_0001,speaker210_0001,0,106,0
28177,28177,speaker135_0000,speaker135_0001,0,57,0
28178,28178,speaker235_0001,speaker174_0002,0,37,0
28179,28179,speaker164_0005,speaker164_0005,0,67,0
28180,28180,speaker234_0003,speaker296_0000,0,110,0
28181,28181,speaker196_0000,speaker196_0000,1,13,1
28182,28182,speaker077_0000,speaker077_0000,1,74,1
28183,28183,speaker270_0007,speaker270_0007,0,23,0
28184,28184,speaker057_0028,speaker210_0000,0,106,0
28185,28185,speaker273_0007,speaker273_0007,0,65,0
28186,28186,speaker016_0002,speaker016_0002,1,141,1
28187,28187,speaker309_0003,speaker309_0003,1,14,1
28188,28188,speaker282_0009,speaker282_0009,1,116,1
28189,28189,speaker006_0022,speaker006_0009,0,66,0
28190,28190,speaker224_0034,speaker224_0034,1,228,1
28191,28191,speaker061_0053,speaker111_0005,0,68,0
28192,28192,speaker280_0001,speaker280_0001,1,111,0
28193,28193,speaker047_0014,speaker047_0023,0,115,0
28194,28194,speaker005_0022,speaker005_0022,1,70,1
28195,28195,speaker048_0023,speaker295_0002,0,84,0
28196,28196,speaker127_0000,speaker174_0012,0,45,0
28197,28197,speaker189_0001,speaker189_0001,0,19,0
28198,28198,speaker299_0000,speaker299_0000,1,1,1
28199,28199,speaker005_0016,speaker068_0007,0,108,0
28200,28200,speaker112_0001,speaker112_0001,1,89,1
28201,28201,speaker163_0002,speaker163_0002,0,60,0
28202,28202,speaker303_0000,speaker303_0000,1,67,1
28203,28203,speaker112_0001,speaker112_0001,1,14,1
28204,28204,speaker300_0000,speaker300_0000,1,48,1
28205,28205,speaker148_0001,speaker148_0001,0,20,0
28206,28206,speaker004_0003,speaker004_0003,1,295,1
28207,28207,speaker191_0027,speaker191_0027,1,50,1
28208,28208,speaker295_0002,speaker295_0002,1,38,1
28209,28209,speaker204_0002,speaker164_0005,0,37,0
28210,28210,speaker126_0001,speaker169_0001,0,26,0
28211,28211,speaker296_0004,speaker296_0004,1,22,1
28212,28212,speaker005_0001,speaker005_0001,1,2,1
28213,28213,speaker014_0021,speaker014_0005,0,15,0
28214,28214,speaker292_0006,speaker292_0006,1,65,1
28215,28215,speaker189_0001,speaker189_0001,1,34,1
28216,28216,speaker316_0007,speaker005_0046,0,6,0
28217,28217,speaker144_0001,speaker144_0000,0,6,0
28218,28218,speaker103_0001,speaker103_0001,0,68,0
28219,28219,speaker138_0011,speaker138_0011,1,18,1
28220,28220,speaker270_0005,speaker270_0005,1,8,1
28221,28221,speaker278_0000,speaker278_0000,1,13,1
28222,28222,speaker197_0003,speaker197_0003,1,20,1
28223,28223,speaker109_0001,speaker109_0001,0,35,0
28224,28224,speaker264_0002,speaker264_0002,1,31,1
28225,28225,speaker295_0000,speaker127_0004,0,8,0
28226,28226,speaker291_0002,speaker291_0002,0,62,0
28227,28227,speaker328_0003,speaker328_0003,0,7,0
28228,28228,speaker297_0007,speaker297_0007,1,74,1
28229,28229,speaker166_0011,speaker257_0009,0,21,0
28230,28230,speaker232_0000,speaker143_0008,0,55,0
28231,28231,speaker145_0010,speaker145_0010,1,2,1
28232,28232,speaker232_0002,speaker184_0018,0,2,0
28233,28233,speaker267_0001,speaker267_0001,1,25,1
28234,28234,speaker146_0002,speaker146_0000,0,87,0
28235,28235,speaker109_0001,speaker291_0000,0,7,0
28236,28236,speaker310_0002,speaker310_0002,1,73,1
28237,28237,speaker048_0018,speaker048_0018,1,264,1
28238,28238,speaker148_0000,speaker148_0000,1,71,1
28239,28239,speaker049_0035,speaker049_0035,1,12,0
28240,28240,speaker074_0014,speaker074_0014,1,15,1
28241,28241,speaker076_0004,speaker076_0004,1,67,0
28242,28242,speaker185_0012,speaker150_0001,0,128,0
28243,28243,speaker296_0001,speaker296_0000,0,2,0
28244,28244,speaker204_0000,speaker309_0000,0,42,0
28245,28245,speaker313_0006,speaker313_0006,1,72,1
28246,28246,speaker196_0001,speaker196_0000,0,19,0
28247,28247,speaker057_0023,speaker057_0023,1,51,1
28248,28248,speaker318_0000,speaker318_0000,1,51,0
28249,28249,speaker198_0003,speaker198_0003,1,55,1
28250,28250,speaker169_0002,speaker169_0002,1,8,1
28251,28251,speaker155_0002,speaker155_0002,1,56,1
28252,28252,speaker197_0005,speaker197_0005,1,94,1
28253,28253,speaker188_0002,speaker297_0004,0,16,0
28254,28254,speaker006_0015,speaker006_0015,1,95,1
28255,28255,speaker143_0004,speaker143_0004,1,29,1
28256,28256,speaker069_0003,speaker069_0000,0,40,0
28257,28257,speaker302_0004,speaker302_0004,0,18,0
28258,28258,speaker278_0000,speaker278_0000,1,25,1
28259,28259,speaker168_0002,speaker168_0002,1,9,1
28260,28260,speaker218_0006,speaker218_0006,0,92,0
28261,28261,speaker313_0006,speaker313_0000,0,23,0
28262,28262,speaker197_0002,speaker197_0002,1,10,1
28263,28263,speaker018_0006,speaker189_0004,0,25,0
28264,28264,speaker074_0013,speaker074_0013,0,75,0
28265,28265,speaker204_0002,speaker204_0002,1,14,1
28266,28266,speaker005_0042,speaker005_0042,0,17,0
28267,28267,speaker018_0004,speaker018_0004,1,51,1
28268,28268,speaker295_0001,speaker295_0001,0,24,0
28269,28269,speaker056_0013,speaker056_0013,1,19,1
28270,28270,speaker314_0010,speaker094_0008,0,171,0
28271,28271,speaker246_0000,speaker246_0001,0,71,0
28272,28272,speaker150_0000,speaker287_0003,0,23,0
28273,28273,speaker246_0001,speaker246_0001,1,6,1
28274,28274,speaker191_0022,speaker191_0022,1,68,1
28275,28275,speaker028_0006,speaker028_0006,1,25,1
28276,28276,speaker166_0018,speaker166_0018,1,10,1
28277,28277,speaker014_0003,speaker014_0003,1,153,1
28278,28278,speaker109_0001,speaker109_0001,0,41,0
28279,28279,speaker208_0004,speaker208_0020,0,139,0
28280,28280,speaker018_0014,speaker018_0014,1,40,1
28281,28281,speaker316_0010,speaker316_0000,0,76,0
28282,28282,speaker191_0031,speaker313_0004,0,127,0
28283,28283,speaker166_0013,speaker166_0013,1,20,1
28284,28284,speaker059_0001,speaker059_0001,1,8,1
28285,28285,speaker136_0001,speaker136_0001,1,36,1
28286,28286,speaker311_0001,speaker311_0000,0,51,0
28287,28287,speaker141_0000,speaker141_0000,0,56,0
28288,28288,speaker143_0002,speaker143_0002,1,8,1
28289,28289,speaker208_0020,speaker208_0011,0,45,0
28290,28290,speaker254_0005,speaker254_0004,0,9,0
28291,28291,speaker118_0000,speaker118_0000,1,7,1
28292,28292,speaker077_0001,speaker077_0001,1,29,1
28293,28293,speaker280_0001,speaker280_0001,1,147,1
28294,28294,speaker230_0005,speaker230_0005,1,118,1
28295,28295,speaker218_0002,speaker218_0002,1,95,1
28296,28296,speaker201_0010,speaker193_0001,0,11,0
28297,28297,speaker270_0003,speaker270_0003,1,60,1
28298,28298,speaker111_0000,speaker111_0000,1,10,1
28299,28299,speaker069_0002,speaker298_0008,0,125,0
28300,28300,speaker006_0021,speaker006_0021,1,23,1
28301,28301,speaker262_0000,speaker262_0000,1,56,0
28302,28302,speaker302_0004,speaker302_0004,1,38,1
28303,28303,speaker004_0030,speaker004_0008,0,37,0
28304,28304,speaker267_0001,speaker267_0001,0,15,0
28305,28305,speaker295_0000,speaker295_0000,1,93,1
28306,28306,speaker004_0008,speaker004_0008,1,58,1
28307,28307,speaker127_0001,speaker127_0001,1,35,1
28308,28308,speaker056_0013,speaker056_0013,1,38,1
28309,28309,speaker210_0001,speaker210_0001,1,5,1
28310,28310,speaker139_0013,speaker258_0005,0,3,0
28311,28311,speaker068_0015,speaker068_0016,0,36,0
28312,28312,speaker164_0003,speaker164_0003,1,6,1
28313,28313,speaker197_0003,speaker197_0003,1,28,1
28314,28314,speaker201_0013,speaker201_0013,0,179,0
28315,28315,speaker302_0003,speaker302_0003,1,100,1
28316,28316,speaker297_0008,speaker297_0008,1,5,1
28317,28317,speaker152_0011,speaker152_0011,1,197,1
28318,28318,speaker199_0001,speaker199_0001,1,97,1
28319,28319,speaker055_0036,speaker303_0004,0,80,0
28320,28320,speaker295_0001,speaker295_0001,0,53,0
28321,28321,speaker018_0019,speaker018_0019,1,3,1
28322,28322,speaker297_0006,speaker297_0007,0,53,0
28323,28323,speaker048_0011,speaker292_0000,0,18,0
28324,28324,speaker290_0000,speaker258_0013,0,60,0
28325,28325,speaker198_0000,speaker249_0000,0,21,0
28326,28326,speaker071_0001,speaker071_0001,1,18,1
28327,28327,speaker106_0002,speaker106_0002,1,48,1
28328,28328,speaker152_0010,speaker152_0010,0,61,0
28329,28329,speaker227_0001,speaker227_0005,0,29,0
28330,28330,speaker313_0002,speaker062_0004,0,45,0
28331,28331,speaker223_0040,speaker223_0040,1,67,1
28332,28332,speaker110_0000,speaker046_0004,0,51,0
28333,28333,speaker302_0002,speaker302_0002,1,15,1
28334,28334,speaker074_0012,speaker074_0012,1,17,1
28335,28335,speaker145_0002,speaker147_0000,0,81,0
28336,28336,speaker280_0000,speaker280_0000,1,16,1
28337,28337,speaker102_0000,speaker102_0000,0,54,0
28338,28338,speaker242_0001,speaker242_0000,0,54,0
28339,28339,speaker256_0000,speaker256_0001,0,96,0
28340,28340,speaker185_0011,speaker185_0011,1,57,1
28341,28341,speaker232_0000,speaker169_0005,0,69,0
28342,28342,speaker127_0000,speaker127_0003,0,18,0
28343,28343,speaker273_0006,speaker273_0006,1,136,1
28344,28344,speaker227_0004,speaker227_0004,1,15,1
28345,28345,speaker212_0023,speaker212_0023,1,22,1
28346,28346,speaker052_0019,speaker052_0019,1,122,1
28347,28347,speaker166_0014,speaker166_0014,0,88,0
28348,28348,speaker146_0001,speaker146_0001,0,33,0
28349,28349,speaker052_0025,speaker052_0025,1,185,1
28350,28350,speaker046_0006,speaker046_0000,0,33,0
28351,28351,speaker092_0000,speaker092_0000,0,32,0
28352,28352,speaker146_0001,speaker146_0000,0,92,0
28353,28353,speaker297_0005,speaker297_0005,1,26,1
28354,28354,speaker092_0001,speaker092_0001,1,63,1
28355,28355,speaker077_0001,speaker077_0001,1,13,1
28356,28356,speaker139_0006,speaker139_0006,1,63,1
28357,28357,speaker258_0002,speaker258_0002,1,7,1
28358,28358,speaker138_0010,speaker138_0010,0,1,0
28359,28359,speaker285_0001,speaker285_0005,0,54,0
28360,28360,speaker313_0003,speaker191_0009,0,13,0
28361,28361,speaker311_0000,speaker311_0000,1,81,0
28362,28362,speaker048_0020,speaker189_0007,0,52,0
28363,28363,speaker005_0000,speaker262_0000,0,15,0
28364,28364,speaker092_0001,speaker092_0001,1,25,1
28365,28365,speaker146_0001,speaker146_0001,1,128,1
28366,28366,speaker316_0003,speaker316_0003,1,12,1
28367,28367,speaker232_0003,speaker232_0003,1,16,1
28368,28368,speaker282_0010,speaker282_0010,1,26,1
28369,28369,speaker066_0002,speaker066_0002,1,184,1
28370,28370,speaker005_0028,speaker005_0028,0,80,0
28371,28371,speaker046_0006,speaker046_0006,1,32,1
28372,28372,speaker068_0000,speaker068_0000,1,51,1
28373,28373,speaker313_0000,speaker313_0000,1,57,1
28374,28374,speaker207_0001,speaker207_0001,1,98,1
28375,28375,speaker005_0041,speaker005_0041,1,145,1
28376,28376,speaker272_0000,speaker272_0000,1,128,1
28377,28377,speaker102_0000,speaker102_0001,0,51,0
28378,28378,speaker223_0029,speaker223_0029,1,47,1
28379,28379,speaker073_0000,speaker073_0000,1,63,1
28380,28380,speaker049_0051,speaker049_0051,1,34,1
28381,28381,speaker311_0001,speaker311_0000,0,54,0
28382,28382,speaker224_0016,speaker224_0016,1,106,1
28383,28383,speaker292_0009,speaker292_0009,0,167,0
28384,28384,speaker199_0000,speaker199_0000,1,35,1
28385,28385,speaker061_0074,speaker061_0074,0,19,0
28386,28386,speaker155_0005,speaker155_0005,1,78,1
28387,28387,speaker106_0003,speaker263_0001,0,21,0
28388,28388,speaker303_0005,speaker303_0005,1,18,1
28389,28389,speaker004_0004,speaker004_0004,1,53,1
28390,28390,speaker316_0001,speaker316_0001,0,34,0
28391,28391,speaker146_0001,speaker146_0001,1,80,1
28392,28392,speaker199_0003,speaker199_0003,0,8,0
28393,28393,speaker057_0009,speaker057_0009,1,68,1
28394,28394,speaker174_0011,speaker174_0011,1,121,1
28395,28395,speaker109_0001,speaker048_0029,0,8,0
28396,28396,speaker197_0008,speaker197_0008,1,23,1
28397,28397,speaker145_0005,speaker145_0010,0,64,0
28398,28398,speaker152_0000,speaker103_0004,0,23,0
28399,28399,speaker188_0006,speaker188_0007,0,3,0
28400,28400,speaker189_0006,speaker189_0006,1,22,1
28401,28401,speaker205_0000,speaker205_0000,1,56,1
28402,28402,speaker055_0005,speaker055_0018,0,15,0
28403,28403,speaker138_0009,speaker138_0009,1,7,1
28404,28404,speaker303_0005,speaker303_0005,0,107,0
28405,28405,speaker283_0000,speaker283_0000,1,44,1
28406,28406,speaker071_0001,speaker071_0001,1,61,1
28407,28407,speaker166_0009,speaker166_0009,0,11,0
28408,28408,speaker191_0009,speaker191_0009,0,106,0
28409,28409,speaker300_0000,speaker300_0000,1,80,1
28410,28410,speaker059_0000,speaker268_0002,0,166,0
28411,28411,speaker296_0001,speaker296_0001,1,12,1
28412,28412,speaker285_0006,speaker295_0001,0,121,0
28413,28413,speaker126_0000,speaker126_0000,1,96,1
28414,28414,speaker193_0000,speaker193_0000,1,35,1
28415,28415,speaker193_0001,speaker272_0002,0,33,0
28416,28416,speaker155_0002,speaker155_0002,1,76,1
28417,28417,speaker102_0000,speaker102_0000,1,18,1
28418,28418,speaker287_0002,speaker014_0010,0,30,0
28419,28419,speaker057_0007,speaker057_0007,1,89,1
28420,28420,speaker210_0000,speaker210_0000,1,77,0
28421,28421,speaker056_0020,speaker056_0020,1,54,1
28422,28422,speaker278_0000,speaker278_0000,0,26,0
28423,28423,speaker300_0000,speaker300_0001,0,110,0
28424,28424,speaker005_0033,speaker005_0033,1,43,1
28425,28425,speaker169_0002,speaker169_0002,1,76,1
28426,28426,speaker092_0000,speaker092_0001,0,78,0
28427,28427,speaker169_0004,speaker169_0004,1,83,1
28428,28428,speaker223_0011,speaker223_0011,1,136,1
28429,28429,speaker296_0003,speaker296_0003,0,32,0
28430,28430,speaker062_0000,speaker062_0000,0,43,0
28431,28431,speaker223_0024,speaker223_0024,0,214,0
28432,28432,speaker005_0021,speaker005_0028,0,132,0
28433,28433,speaker297_0003,speaker297_0003,1,9,1
28434,28434,speaker144_0001,speaker144_0001,1,40,0
28435,28435,speaker321_0000,speaker321_0003,0,49,0
28436,28436,speaker047_0015,speaker285_0007,0,43,0
28437,28437,speaker223_0036,speaker223_0036,1,120,1
28438,28438,speaker184_0016,speaker319_0002,0,33,0
28439,28439,speaker224_0009,speaker224_0009,0,126,0
28440,28440,speaker309_0004,speaker309_0004,1,186,0
28441,28441,speaker073_0000,speaker073_0000,0,27,0
28442,28442,speaker264_0003,speaker264_0004,0,65,0
28443,28443,speaker062_0002,speaker062_0002,1,33,1
28444,28444,speaker273_0002,speaker273_0002,0,75,0
28445,28445,speaker048_0013,speaker048_0041,0,3,0
28446,28446,speaker310_0005,speaker227_0000,0,21,0
28447,28447,speaker174_0001,speaker066_0002,0,19,0
28448,28448,speaker139_0009,speaker139_0009,1,3,1
28449,28449,speaker199_0001,speaker199_0001,1,24,1
28450,28450,speaker261_0000,speaker254_0001,0,25,0
28451,28451,speaker014_0001,speaker014_0001,0,104,0
28452,28452,speaker207_0003,speaker207_0003,0,65,0
28453,28453,speaker145_0010,speaker145_0007,0,4,0
28454,28454,speaker062_0002,speaker062_0002,1,27,1
28455,28455,speaker287_0003,speaker287_0003,1,44,1
28456,28456,speaker319_0001,speaker319_0001,0,24,0
28457,28457,speaker136_0001,speaker136_0001,1,28,1
28458,28458,speaker057_0019,speaker188_0007,0,6,0
28459,28459,speaker280_0002,speaker280_0002,0,80,0
28460,28460,speaker257_0010,speaker257_0010,1,121,1
28461,28461,speaker319_0001,speaker319_0001,1,56,1
28462,28462,speaker049_0010,speaker049_0014,0,24,0
28463,28463,speaker166_0018,speaker166_0018,1,14,1
28464,28464,speaker112_0000,speaker112_0000,0,102,0
28465,28465,speaker166_0013,speaker166_0013,0,43,0
28466,28466,speaker052_0008,speaker052_0008,1,20,1
28467,28467,speaker113_0000,speaker113_0000,0,5,0
28468,28468,speaker174_0007,speaker174_0007,1,45,1
28469,28469,speaker302_0001,speaker302_0001,1,39,1
28470,28470,speaker185_0012,speaker185_0012,1,206,1
28471,28471,speaker150_0002,speaker150_0002,1,39,1
28472,28472,speaker224_0017,speaker224_0017,1,44,1
28473,28473,speaker230_0005,speaker049_0016,0,84,0
28474,28474,speaker205_0001,speaker205_0000,0,15,0
28475,28475,speaker112_0001,speaker112_0001,1,47,1
28476,28476,speaker047_0002,speaker298_0006,0,226,0
28477,28477,speaker138_0021,speaker138_0021,1,16,1
28478,28478,speaker155_0001,speaker155_0001,0,46,0
28479,28479,speaker297_0007,speaker297_0007,1,14,1
28480,28480,speaker287_0002,speaker287_0002,1,44,1
28481,28481,speaker092_0000,speaker303_0001,0,44,0
28482,28482,speaker321_0002,speaker321_0002,1,48,1
28483,28483,speaker109_0001,speaker109_0001,0,33,0
28484,28484,speaker207_0003,speaker309_0001,0,42,0
28485,28485,speaker208_0002,speaker208_0002,1,14,1
28486,28486,speaker204_0001,speaker204_0001,0,27,0
28487,28487,speaker174_0006,speaker174_0008,0,39,0
28488,28488,speaker066_0014,speaker066_0014,1,3,1
28489,28489,speaker270_0002,speaker270_0002,1,103,1
28490,28490,speaker274_0015,speaker274_0015,0,83,0
28491,28491,speaker144_0001,speaker144_0001,0,23,0
28492,28492,speaker068_0013,speaker068_0013,0,15,0
28493,28493,speaker197_0009,speaker197_0001,0,6,0
28494,28494,speaker204_0002,speaker204_0001,0,32,0
28495,28495,speaker314_0013,speaker005_0004,0,28,0
28496,28496,speaker257_0004,speaker073_0000,0,37,0
28497,28497,speaker064_0001,speaker148_0000,0,27,0
28498,28498,speaker126_0000,speaker126_0000,1,43,0
28499,28499,speaker310_0009,speaker310_0007,0,24,0
28500,28500,speaker258_0015,speaker113_0000,0,41,0
28501,28501,speaker006_0016,speaker006_0016,1,14,1
28502,28502,speaker004_0051,speaker004_0040,0,88,0
28503,28503,speaker174_0012,speaker174_0012,1,19,1
28504,28504,speaker059_0000,speaker059_0000,0,119,0
28505,28505,speaker302_0000,speaker302_0002,0,5,0
28506,28506,speaker272_0000,speaker272_0000,1,66,1
28507,28507,speaker057_0031,speaker057_0031,1,53,1
28508,28508,speaker138_0016,speaker138_0016,1,31,1
28509,28509,speaker193_0004,speaker193_0004,0,15,0
28510,28510,speaker298_0002,speaker298_0002,1,58,1
28511,28511,speaker152_0001,speaker152_0001,1,66,1
28512,28512,speaker004_0027,speaker004_0027,1,6,1
28513,28513,speaker321_0003,speaker321_0003,1,6,1
28514,28514,speaker223_0026,speaker223_0026,1,47,1
28515,28515,speaker258_0002,speaker258_0002,0,72,0
28516,28516,speaker270_0008,speaker270_0006,0,167,0
28517,28517,speaker184_0008,speaker184_0008,1,8,1
28518,28518,speaker144_0000,speaker144_0000,1,16,1
28519,28519,speaker267_0001,speaker016_0000,0,11,0
28520,28520,speaker208_0027,speaker208_0018,0,2,0
28521,28521,speaker247_0003,speaker094_0019,0,29,0
28522,28522,speaker319_0001,speaker319_0001,1,68,1
28523,28523,speaker152_0006,speaker152_0006,0,32,0
28524,28524,speaker077_0003,speaker077_0003,1,38,1
28525,28525,speaker232_0003,speaker272_0001,0,35,0
28526,28526,speaker092_0001,speaker092_0001,1,66,1
28527,28527,speaker069_0002,speaker069_0002,0,168,0
28528,28528,speaker005_0032,speaker005_0032,1,25,1
28529,28529,speaker197_0007,speaker197_0007,0,15,0
28530,28530,speaker047_0013,speaker047_0005,0,42,0
28531,28531,speaker223_0040,speaker152_0006,0,1,0
28532,28532,speaker005_0034,speaker005_0034,1,54,1
28533,28533,speaker235_0002,speaker235_0002,1,21,1
28534,28534,speaker064_0001,speaker247_0010,0,5,0
28535,28535,speaker232_0002,speaker232_0002,0,11,0
28536,28536,speaker197_0009,speaker197_0004,0,8,0
28537,28537,speaker014_0011,speaker014_0011,1,4,1
28538,28538,speaker014_0015,speaker014_0018,0,42,0
28539,28539,speaker193_0002,speaker193_0000,0,11,0
28540,28540,speaker005_0019,speaker005_0019,1,11,1
28541,28541,speaker205_0001,speaker205_0001,1,16,1
28542,28542,speaker155_0004,speaker155_0004,1,139,1
28543,28543,speaker212_0006,speaker212_0006,1,91,1
28544,28544,speaker198_0003,speaker198_0004,0,27,0
28545,28545,speaker061_0013,speaker061_0013,1,27,1
28546,28546,speaker189_0008,speaker296_0003,0,7,0
28547,28547,speaker074_0020,speaker074_0020,1,156,1
28548,28548,speaker048_0031,speaker152_0002,0,28,0
28549,28549,speaker299_0006,speaker299_0006,0,1,0
28550,28550,speaker314_0002,speaker314_0002,1,52,1
28551,28551,speaker145_0010,speaker145_0010,0,57,0
28552,28552,speaker232_0002,speaker005_0028,0,7,0
28553,28553,speaker049_0042,speaker049_0035,0,10,0
28554,28554,speaker152_0002,speaker152_0002,1,24,1
28555,28555,speaker062_0000,speaker062_0000,1,46,1
